Index,Entry-Date,Entry-Weekday,Entry-Time,Entry-Price,Quantity,Instrument-Kind,StrikePrice,Position,ExitDate,Exit-Weekday,ExitTime,ExitPrice,P/L,P/L-Percentage,ExpiryDate,Highest MTM(Candle Close),Lowest MTM(Candle Close),Remarks
171.1,2024-09-10,Tuesday,09:19:00,350.4,20,CE,81700.0,Sell,2024-09-10,Tuesday,11:16:00,350.4,-0.0,-0.0,2024-09-13,,,Stop Loss Hit
171.2,2024-09-10,Tuesday,09:19:00,366.8,20,PE,81700.0,Sell,2024-09-10,Tuesday,09:48:00,458.5,-1833.9999999999998,-24.999999999999993,2024-09-13,,,Stop Loss Hit
172,2024-09-11,,09:19:00,81883.92,,,,,2024-09-11,,09:56:00,81890.66,-1860.0,,,102.0,-1860.0,
172.1,2024-09-11,Wednesday,09:19:00,372.0,20,CE,81700.0,Sell,2024-09-11,Wednesday,09:46:00,465.0,-1860.0,-25.0,2024-09-13,,,Stop Loss Hit
172.2,2024-09-11,Wednesday,09:19:00,354.45,20,PE,81900.0,Sell,2024-09-11,Wednesday,09:56:00,354.45,-0.0,-0.0,2024-09-13,,,Stop Loss Hit
173,2024-09-12,,09:19:00,81814.02,,,,,2024-09-12,,09:39:00,81812.88,-1645.0,,,48.0,-1645.0,
173.1,2024-09-12,Thursday,09:19:00,329.05,20,CE,81700.0,Sell,2024-09-12,Thursday,09:26:00,411.3,-1645.0,-24.99620118523021,2024-09-13,,,Stop Loss Hit
173.2,2024-09-12,Thursday,09:19:00,330.5,20,PE,81900.0,Sell,2024-09-12,Thursday,09:39:00,330.5,-0.0,-0.0,2024-09-13,,,Stop Loss Hit
174,2024-09-13,,09:19:00,82816.78,,,,,2024-09-13,,09:40:00,82771.64,-1866.0,,,1071.0,-1866.0,
174.1,2024-09-13,Friday,09:19:00,373.2,20,CE,82500.0,Sell,2024-09-13,Friday,09:37:00,466.5,-1866.0000000000002,-25.000000000000007,2024-09-13,,,Stop Loss Hit
174.2,2024-09-13,Friday,09:19:00,365.8,20,PE,83000.0,Sell,2024-09-13,Friday,09:40:00,365.8,-0.0,-0.0,2024-09-13,,,Stop Loss Hit
175,2024-09-16,,09:19:00,83012.74,,,,,2024-09-16,,11:09:00,82943.91,-1763.0,,,731.0,-1763.0,
175.1,2024-09-16,Monday,09:19:00,352.55,20,CE,83200.0,Sell,2024-09-16,Monday,09:46:00,440.7,-1762.9999999999995,-25.003545596369303,2024-09-20,,,Stop Loss Hit
175.2,2024-09-16,Monday,09:19:00,368.0,20,PE,82800.0,Sell,2024-09-16,Monday,11:09:00,368.0,-0.0,-0.0,2024-09-20,,,Stop Loss Hit
176,2024-09-17,,09:19:00,82934.7,,,,,2024-09-17,,15:15:00,83079.72,1052.0,,,1389.0,0,Exit Condition Met For Trade
176.1,2024-09-17,Tuesday,09:19:00,338.0,20,CE,83200.0,Sell,2024-09-17,Tuesday,15:15:00,334.65,67.00000000000045,0.9911242603550363,2024-09-20,,,Exit Condition Met For Trade
176.2,2024-09-17,Tuesday,09:19:00,334.5,20,PE,82800.0,Sell,2024-09-17,Tuesday,15:15:00,285.25,985.0,14.723467862481316,2024-09-20,,,Exit Condition Met For Trade
177,2024-09-18,,09:19:00,82978.04,,,,,2024-09-18,,13:03:00,83121.26,-1702.0,,,246.0,-1702.0,
177.1,2024-09-18,Wednesday,09:19:00,340.3,20,CE,83100.0,Sell,2024-09-18,Wednesday,09:46:00,425.4,-1701.9999999999993,-25.007346459006747,2024-09-20,,,Stop Loss Hit
177.2,2024-09-18,Wednesday,09:19:00,346.8,20,PE,82900.0,Sell,2024-09-18,Wednesday,13:03:00,346.8,-0.0,-0.0,2024-09-20,,,Stop Loss Hit
178,2024-09-19,,09:19:00,83526.19,,,,,2024-09-19,,09:24:00,83505.76,-1628.0,,,203.0,-1628.0,
178.1,2024-09-19,Thursday,09:19:00,325.55,20,CE,83500.0,Sell,2024-09-19,Thursday,09:21:00,406.95,-1627.9999999999995,-25.003839655966818,2024-09-20,,,Stop Loss Hit
178.2,2024-09-19,Thursday,09:19:00,373.05,20,PE,83600.0,Sell,2024-09-19,Thursday,09:24:00,373.05,-0.0,-0.0,2024-09-20,,,Stop Loss Hit
179,2024-09-20,,09:19:00,83464.76,,,,,2024-09-20,,09:23:00,83411.0,-2270.0,,,0,-2270.0,
179.1,2024-09-20,Friday,09:19:00,344.9,20,CE,83300.0,Sell,2024-09-20,Friday,09:23:00,344.9,-0.0,-0.0,2024-09-20,,,Stop Loss Hit
179.2,2024-09-20,Friday,09:19:00,358.25,20,PE,83700.0,Sell,2024-09-20,Friday,09:21:00,471.75,-2270.0,-31.6817864619679,2024-09-20,,,Stop Loss Hit
180,2024-09-23,,09:19:00,84725.4,,,,,2024-09-23,,09:26:00,84772.6,-1884.0,,,0,-1913.0,
180.1,2024-09-23,Monday,09:19:00,367.3,20,CE,85000.0,Sell,2024-09-23,Monday,09:25:00,459.1,-1836.0000000000002,-24.993193574734555,2024-09-27,,,Stop Loss Hit
180.2,2024-09-23,Monday,09:19:00,374.75,20,PE,84200.0,Sell,2024-09-23,Monday,09:26:00,377.15,-47.999999999999545,-0.6404269513008611,2024-09-27,,,Stop Loss Hit
181,2024-09-24,,09:19:00,84811.99,,,,,2024-09-24,,15:15:00,84914.98,586.0,,,1001.0,-586.0,Exit Condition Met For Trade
181.1,2024-09-24,Tuesday,09:19:00,331.2,20,CE,85100.0,Sell,2024-09-24,Tuesday,10:26:00,414.0,-1656.0000000000002,-25.000000000000007,2024-09-27,,,Stop Loss Hit
181.2,2024-09-24,Tuesday,09:19:00,358.6,20,PE,84500.0,Sell,2024-09-24,Tuesday,15:15:00,246.5,2242.0000000000005,31.260457334076968,2024-09-27,,,Exit Condition Met For Trade
182,2024-09-25,,09:19:00,84879.76,,,,,2024-09-25,,15:15:00,85193.03,1029.0,,,1787.0,-82.0,Exit Condition Met For Trade
182.1,2024-09-25,Wednesday,09:19:00,331.45,20,CE,85000.0,Sell,2024-09-25,Wednesday,15:12:00,414.3,-1657.0000000000005,-24.99622869211043,2024-09-27,,,Stop Loss Hit
182.2,2024-09-25,Wednesday,09:19:00,369.15,20,PE,84800.0,Sell,2024-09-25,Wednesday,15:15:00,234.85,2685.9999999999995,36.38087498306921,2024-09-27,,,Exit Condition Met For Trade
183,2024-09-26,,09:19:00,85246.44,,,,,2024-09-26,,14:10:00,85344.84,-1786.0,,,900.0,-1786.0,
183.1,2024-09-26,Thursday,09:19:00,357.2,20,CE,85200.0,Sell,2024-09-26,Thursday,10:43:00,446.5,-1786.0000000000002,-25.000000000000007,2024-09-27,,,Stop Loss Hit
183.2,2024-09-26,Thursday,09:19:00,364.3,20,PE,85300.0,Sell,2024-09-26,Thursday,14:10:00,364.3,-0.0,-0.0,2024-09-27,,,Stop Loss Hit
184,2024-09-27,,09:19:00,85829.14,,,,,2024-09-27,,11:10:00,85779.04,-1732.0,,,1905.0,-1732.0,
184.1,2024-09-27,Friday,09:19:00,346.3,20,CE,85600.0,Sell,2024-09-27,Friday,09:47:00,432.9,-1731.9999999999993,-25.00721917412647,2024-09-27,,,Stop Loss Hit
184.2,2024-09-27,Friday,09:19:00,349.4,20,PE,86100.0,Sell,2024-09-27,Friday,11:10:00,349.4,-0.0,-0.0,2024-09-27,,,Stop Loss Hit
185,2024-09-30,,09:19:00,85222.54,,,,,2024-09-30,,15:15:00,84321.89,2485.0,,,2782.0,-311.0,Exit Condition Met For Trade
185.1,2024-09-30,Monday,09:19:00,350.35,20,CE,85600.0,Sell,2024-09-30,Monday,15:15:00,140.2,4203.000000000001,59.98287426858856,2024-10-04,,,Exit Condition Met For Trade
185.2,2024-09-30,Monday,09:19:00,343.65,20,PE,85100.0,Sell,2024-09-30,Monday,09:39:00,429.55,-1718.0000000000007,-24.996362578204582,2024-10-04,,,Stop Loss Hit
186,2024-10-01,,09:19:00,84593.77,,,,,2024-10-01,,15:15:00,84258.1,2084.0,,,2443.0,-944.0,Exit Condition Met For Trade
186.1,2024-10-01,Tuesday,09:19:00,344.2,20,CE,84900.0,Sell,2024-10-01,Tuesday,15:15:00,154.7,3790.0,55.055200464846024,2024-10-04,,,Exit Condition Met For Trade
186.2,2024-10-01,Tuesday,09:19:00,341.1,20,PE,84500.0,Sell,2024-10-01,Tuesday,09:32:00,426.4,-1705.999999999999,-25.0073292289651,2024-10-04,,,Stop Loss Hit
187,2024-10-03,,09:19:00,83436.32,,,,,2024-10-03,,11:23:00,83086.23,-1850.0,,,2560.0,-1850.0,
187.1,2024-10-03,Thursday,09:19:00,370.0,20,CE,83600.0,Sell,2024-10-03,Thursday,09:34:00,462.5,-1850.0,-25.0,2024-10-04,,,Stop Loss Hit
187.2,2024-10-03,Thursday,09:19:00,352.55,20,PE,83200.0,Sell,2024-10-03,Thursday,11:23:00,352.55,-0.0,-0.0,2024-10-04,,,Stop Loss Hit
188,2024-10-04,,09:19:00,82284.33,,,,,2024-10-04,,12:44:00,82369.59,-1550.0,,,4305.0,-1550.0,
188.1,2024-10-04,Friday,09:19:00,310.05,20,CE,82200.0,Sell,2024-10-04,Friday,09:51:00,387.55,-1550.0,-24.995968392194808,2024-10-04,,,Stop Loss Hit
188.2,2024-10-04,Friday,09:19:00,352.35,20,PE,82400.0,Sell,2024-10-04,Friday,12:44:00,352.35,-0.0,-0.0,2024-10-04,,,Stop Loss Hit
189,2024-10-07,,09:19:00,82062.9,,,,,2024-10-07,,15:15:00,80985.35,2301.0,,,2432.0,-1575.0,Exit Condition Met For Trade
189.1,2024-10-07,Monday,09:19:00,363.0,20,CE,82800.0,Sell,2024-10-07,Monday,15:15:00,158.15,4097.0,56.43250688705234,2024-10-11,,,Exit Condition Met For Trade
189.2,2024-10-07,Monday,09:19:00,359.3,20,PE,81500.0,Sell,2024-10-07,Monday,09:33:00,449.1,-1796.0000000000002,-24.993042026161987,2024-10-11,,,Stop Loss Hit
190,2024-10-08,,09:19:00,81036.48,,,,,2024-10-08,,15:15:00,81615.57,2356.0,,,4267.0,0,Exit Condition Met For Trade
190.1,2024-10-08,Tuesday,09:19:00,360.15,20,CE,82000.0,Sell,2024-10-08,Tuesday,14:04:00,450.2,-1801.0000000000002,-25.003470776065534,2024-10-11,,,Stop Loss Hit
190.2,2024-10-08,Tuesday,09:19:00,365.25,20,PE,80200.0,Sell,2024-10-08,Tuesday,15:15:00,157.4,4157.0,56.90622861054072,2024-10-11,,,Exit Condition Met For Trade
191,2024-10-09,,09:19:00,81780.31,,,,,2024-10-09,,14:30:00,81656.45,-1867.0,,,2595.0,-1867.0,
191.1,2024-10-09,Wednesday,09:19:00,373.35,20,CE,82100.0,Sell,2024-10-09,Wednesday,10:09:00,466.7,-1866.9999999999993,-25.003348064818525,2024-10-11,,,Stop Loss Hit
191.2,2024-10-09,Wednesday,09:19:00,364.1,20,PE,81400.0,Sell,2024-10-09,Wednesday,14:30:00,364.1,-0.0,-0.0,2024-10-11,,,Stop Loss Hit
192,2024-10-10,,09:19:00,81693.48,,,,,2024-10-10,,15:15:00,81613.7,-23.0,,,2526.0,-1018.0,Exit Condition Met For Trade
192.1,2024-10-10,Thursday,09:19:00,336.7,20,CE,81900.0,Sell,2024-10-10,Thursday,10:06:00,420.9,-1683.9999999999998,-25.007425007425002,2024-10-11,,,Stop Loss Hit
192.2,2024-10-10,Thursday,09:19:00,365.05,20,PE,81600.0,Sell,2024-10-10,Thursday,15:15:00,282.0,1661.0000000000002,22.750308176962065,2024-10-11,,,Exit Condition Met For Trade
193,2024-10-11,,09:19:00,81459.68,,,,,2024-10-11,,15:15:00,81380.25,5706.0,,,5727.0,0,Exit Condition Met For Trade
193.1,2024-10-11,Friday,09:19:00,374.2,20,CE,81200.0,Sell,2024-10-11,Friday,15:15:00,193.85,3607.0,48.196151790486375,2024-10-11,,,Exit Condition Met For Trade
193.2,2024-10-11,Friday,09:19:00,311.75,20,PE,81600.0,Sell,2024-10-11,Friday,15:15:00,206.8,2099.0,33.664795509222124,2024-10-11,,,Exit Condition Met For Trade
194,2024-10-14,,09:19:00,81681.61,,,,,2024-10-14,,15:15:00,81939.06,892.0,,,1580.0,-27.0,Exit Condition Met For Trade
194.1,2024-10-14,Monday,09:19:00,355.1,20,CE,82000.0,Sell,2024-10-14,Monday,09:47:00,443.9,-1775.999999999999,-25.00704027034637,2024-10-18,,,Stop Loss Hit
194.2,2024-10-14,Monday,09:19:00,372.9,20,PE,81500.0,Sell,2024-10-14,Monday,15:15:00,239.5,2667.9999999999995,35.77366586216144,2024-10-18,,,Exit Condition Met For Trade
195,2024-10-15,,09:19:00,82185.46,,,,,2024-10-15,,15:15:00,81799.7,1632.0,,,1992.0,-694.0,Exit Condition Met For Trade
195.1,2024-10-15,Tuesday,09:19:00,360.2,20,CE,82300.0,Sell,2024-10-15,Tuesday,15:15:00,189.05,3422.9999999999995,47.515269294836195,2024-10-18,,,Exit Condition Met For Trade
195.2,2024-10-15,Tuesday,09:19:00,358.15,20,PE,82200.0,Sell,2024-10-15,Tuesday,09:47:00,447.7,-1791.0000000000002,-25.003490157755138,2024-10-18,,,Stop Loss Hit
196,2024-10-16,,09:19:00,81639.09,,,,,2024-10-16,,11:16:00,81633.81,-1710.0,,,1207.0,-1710.0,
196.1,2024-10-16,Wednesday,09:19:00,341.95,20,CE,81700.0,Sell,2024-10-16,Wednesday,09:33:00,427.45,-1710.0,-25.003655505190817,2024-10-18,,,Stop Loss Hit
196.2,2024-10-16,Wednesday,09:19:00,374.85,20,PE,81700.0,Sell,2024-10-16,Wednesday,11:16:00,374.85,-0.0,-0.0,2024-10-18,,,Stop Loss Hit
197,2024-10-17,,09:19:00,81619.57,,,,,2024-10-17,,15:15:00,81016.1,3663.0,,,3811.0,-444.0,Exit Condition Met For Trade
197.1,2024-10-17,Thursday,09:19:00,350.6,20,CE,81600.0,Sell,2024-10-17,Thursday,15:15:00,73.8,5536.0,78.9503707929264,2024-10-18,,,Exit Condition Met For Trade
197.2,2024-10-17,Thursday,09:19:00,374.65,20,PE,81800.0,Sell,2024-10-17,Thursday,09:35:00,468.3,-1873.0000000000007,-24.99666355264915,2024-10-18,,,Stop Loss Hit
198,2024-10-18,,09:19:00,80555.73,,,,,2024-10-18,,09:32:00,80567.61,-1734.0,,,1254.0,-1734.0,
198.1,2024-10-18,Friday,09:19:00,348.8,20,CE,80400.0,Sell,2024-10-18,Friday,09:32:00,348.8,-0.0,-0.0,2024-10-18,,,Stop Loss Hit
198.2,2024-10-18,Friday,09:19:00,346.8,20,PE,80800.0,Sell,2024-10-18,Friday,09:27:00,433.5,-1733.9999999999998,-24.999999999999993,2024-10-18,,,Stop Loss Hit
199,2024-10-21,,09:19:00,81624.99,,,,,2024-10-21,,15:15:00,81211.6,1477.0,,,2070.0,-1303.0,Exit Condition Met For Trade
199.1,2024-10-21,Monday,09:19:00,364.6,20,CE,81800.0,Sell,2024-10-21,Monday,15:15:00,200.8,3276.0,44.92594624245749,2024-10-25,,,Exit Condition Met For Trade
199.2,2024-10-21,Monday,09:19:00,359.75,20,PE,81500.0,Sell,2024-10-21,Monday,09:32:00,449.7,-1798.9999999999998,-25.003474635163304,2024-10-25,,,Stop Loss Hit
200,2024-10-22,,09:19:00,81298.06,,,,,2024-10-22,,10:13:00,81204.24,-1848.0,,,853.0,-1848.0,
200.1,2024-10-22,Tuesday,09:19:00,369.55,20,CE,81400.0,Sell,2024-10-22,Tuesday,09:46:00,461.95,-1847.9999999999995,-25.00338249222026,2024-10-25,,,Stop Loss Hit
200.2,2024-10-22,Tuesday,09:19:00,339.1,20,PE,81100.0,Sell,2024-10-22,Tuesday,10:13:00,339.1,-0.0,-0.0,2024-10-25,,,Stop Loss Hit
201,2024-10-23,,09:19:00,80331.58,,,,,2024-10-23,,09:49:00,80233.62,-1811.0,,,222.0,-1811.0,
201.1,2024-10-23,Wednesday,09:19:00,365.25,20,CE,80600.0,Sell,2024-10-23,Wednesday,09:49:00,365.25,-0.0,-0.0,2024-10-25,,,Stop Loss Hit
201.2,2024-10-23,Wednesday,09:19:00,362.2,20,PE,80200.0,Sell,2024-10-23,Wednesday,09:39:00,452.75,-1811.0000000000002,-25.000000000000007,2024-10-25,,,Stop Loss Hit
202,2024-10-24,,09:19:00,80179.31,,,,,2024-10-24,,15:15:00,80054.88,1085.0,,,1754.0,-838.0,Exit Condition Met For Trade
202.1,2024-10-24,Thursday,09:19:00,353.0,20,CE,80200.0,Sell,2024-10-24,Thursday,15:15:00,208.3,2894.0,40.99150141643059,2024-10-25,,,Exit Condition Met For Trade
202.2,2024-10-24,Thursday,09:19:00,361.8,20,PE,80200.0,Sell,2024-10-24,Thursday,09:34:00,452.25,-1808.9999999999998,-24.999999999999993,2024-10-25,,,Stop Loss Hit
203,2024-10-25,,09:19:00,80163.36,,,,,2024-10-25,,15:15:00,79437.28,5513.0,,,5515.0,-696.0,Exit Condition Met For Trade
203.1,2024-10-25,Friday,09:19:00,363.15,20,CE,80000.0,Sell,2024-10-25,Friday,15:15:00,0.35,7255.999999999999,99.90362109321215,2024-10-25,,,Exit Condition Met For Trade
203.2,2024-10-25,Friday,09:19:00,338.05,20,PE,80400.0,Sell,2024-10-25,Friday,09:23:00,425.2,-1742.9999999999995,-25.780210028102346,2024-10-25,,,Stop Loss Hit
204,2024-10-28,,09:19:00,79687.2,,,,,2024-10-28,,09:55:00,79792.74,-1776.0,,,779.0,-1776.0,
204.1,2024-10-28,Monday,09:19:00,348.3,20,CE,80000.0,Sell,2024-10-28,Monday,09:55:00,348.3,-0.0,-0.0,2024-10-31,,,Stop Loss Hit
204.2,2024-10-28,Monday,09:19:00,355.1,20,PE,79500.0,Sell,2024-10-28,Monday,09:31:00,443.9,-1775.999999999999,-25.00704027034637,2024-10-31,,,Stop Loss Hit
205,2024-10-29,,09:19:00,79728.65,,,,,2024-10-29,,12:03:00,79819.89,-1680.0,,,589.0,-1680.0,
205.1,2024-10-29,Tuesday,09:19:00,332.45,20,CE,80000.0,Sell,2024-10-29,Tuesday,12:03:00,332.45,-0.0,-0.0,2024-10-31,,,Stop Loss Hit
205.2,2024-10-29,Tuesday,09:19:00,335.95,20,PE,79800.0,Sell,2024-10-29,Tuesday,09:30:00,419.95,-1680.0,-25.00372079178449,2024-10-31,,,Stop Loss Hit
206,2024-10-30,,09:19:00,80083.26,,,,,2024-10-30,,13:18:00,80056.83,-1627.0,,,1828.0,-1627.0,
206.1,2024-10-30,Wednesday,09:19:00,325.45,20,CE,80200.0,Sell,2024-10-30,Wednesday,11:25:00,406.8,-1627.0000000000005,-24.996159164234143,2024-10-31,,,Stop Loss Hit
206.2,2024-10-30,Wednesday,09:19:00,327.1,20,PE,80200.0,Sell,2024-10-30,Wednesday,13:18:00,327.1,-0.0,-0.0,2024-10-31,,,Stop Loss Hit
207,2024-10-31,,09:19:00,79791.15,,,,,2024-10-31,,15:15:00,79409.27,5449.0,,,5451.0,-750.0,Exit Condition Met For Trade
207.1,2024-10-31,Thursday,09:19:00,351.25,20,CE,79600.0,Sell,2024-10-31,Thursday,15:15:00,0.4,7017.0,99.88612099644128,2024-10-31,,,Exit Condition Met For Trade
207.2,2024-10-31,Thursday,09:19:00,313.65,20,PE,80000.0,Sell,2024-10-31,Thursday,09:26:00,392.05,-1568.0000000000007,-24.996014666029026,2024-10-31,,,Stop Loss Hit
208,2024-11-04,,09:19:00,79160.71,,,,,2024-11-04,,15:15:00,78789.75,127.0,,,1398.0,-927.0,Exit Condition Met For Trade
208.1,2024-11-04,Monday,09:19:00,339.15,20,CE,80100.0,Sell,2024-11-04,Monday,15:15:00,244.55,1891.9999999999993,27.89326256818516,2024-11-08,,,Exit Condition Met For Trade
208.2,2024-11-04,Monday,09:19:00,352.95,20,PE,78400.0,Sell,2024-11-04,Monday,09:35:00,441.2,-1765.0,-25.003541578127216,2024-11-08,,,Stop Loss Hit
209,2024-11-05,,09:19:00,78697.31,,,,,2024-11-05,,13:29:00,78889.7,-1754.0,,,1253.0,-1754.0,
209.1,2024-11-05,Tuesday,09:19:00,341.0,20,CE,79600.0,Sell,2024-11-05,Tuesday,13:29:00,341.0,-0.0,-0.0,2024-11-08,,,Stop Loss Hit
209.2,2024-11-05,Tuesday,09:19:00,350.8,20,PE,77900.0,Sell,2024-11-05,Tuesday,11:39:00,438.5,-1753.9999999999998,-24.999999999999993,2024-11-08,,,Stop Loss Hit
210,2024-11-06,,09:19:00,79639.34,,,,,2024-11-06,,15:15:00,80328.21,3810.0,,,4210.0,-444.0,Exit Condition Met For Trade
210.1,2024-11-06,Wednesday,09:19:00,362.6,20,CE,80100.0,Sell,2024-11-06,Wednesday,09:49:00,453.25,-1812.9999999999995,-24.999999999999993,2024-11-08,,,Stop Loss Hit
210.2,2024-11-06,Wednesday,09:19:00,373.75,20,PE,79300.0,Sell,2024-11-06,Wednesday,15:15:00,92.6,5623.0,75.22408026755852,2024-11-08,,,Exit Condition Met For Trade
211,2024-11-07,,09:19:00,80335.9,,,,,2024-11-07,,15:15:00,79549.07,4325.0,,,4441.0,-261.0,Exit Condition Met For Trade
211.1,2024-11-07,Thursday,09:19:00,368.95,20,CE,80300.0,Sell,2024-11-07,Thursday,15:15:00,67.3,6033.0,81.75904594118444,2024-11-08,,,Exit Condition Met For Trade
211.2,2024-11-07,Thursday,09:19:00,341.6,20,PE,80300.0,Sell,2024-11-07,Thursday,09:25:00,427.0,-1707.9999999999995,-24.999999999999993,2024-11-08,,,Stop Loss Hit
212,2024-11-08,,09:19:00,79231.42,,,,,2024-11-08,,09:26:00,79388.48,-1856.0,,,0,-1856.0,
212.1,2024-11-08,Friday,09:19:00,319.8,20,CE,79200.0,Sell,2024-11-08,Friday,09:26:00,319.8,-0.0,-0.0,2024-11-08,,,Stop Loss Hit
212.2,2024-11-08,Friday,09:19:00,371.25,20,PE,79400.0,Sell,2024-11-08,Friday,09:20:00,464.05,-1856.0000000000002,-24.996632996633,2024-11-08,,,Stop Loss Hit
213,2024-11-11,,09:19:00,79154.4,,,,,2024-11-11,,15:15:00,79589.57,2119.0,,,3553.0,-464.0,Exit Condition Met For Trade
213.1,2024-11-11,Monday,09:19:00,370.6,20,CE,79400.0,Sell,2024-11-11,Monday,09:32:00,463.25,-1852.9999999999995,-24.999999999999993,2024-11-14,,,Stop Loss Hit
213.2,2024-11-11,Monday,09:19:00,346.8,20,PE,78900.0,Sell,2024-11-11,Monday,15:15:00,148.2,3972.0000000000005,57.26643598615918,2024-11-14,,,Exit Condition Met For Trade
214,2024-11-12,,09:19:00,79724.89,,,,,2024-11-12,,09:59:00,79687.28,-1875.0,,,0,-1875.0,
214.1,2024-11-12,Tuesday,09:19:00,326.35,20,CE,79800.0,Sell,2024-11-12,Tuesday,09:59:00,326.35,-0.0,-0.0,2024-11-14,,,Stop Loss Hit
214.2,2024-11-12,Tuesday,09:19:00,375.0,20,PE,79800.0,Sell,2024-11-12,Tuesday,09:29:00,468.75,-1875.0,-25.0,2024-11-14,,,Stop Loss Hit
215,2024-11-13,,09:19:00,78649.36,,,,,2024-11-13,,15:15:00,77641.89,4215.0,,,4284.0,-953.0,Exit Condition Met For Trade
215.1,2024-11-13,Wednesday,09:19:00,346.45,20,CE,78700.0,Sell,2024-11-13,Wednesday,15:15:00,50.2,5925.0,85.5101746283735,2024-11-14,,,Exit Condition Met For Trade
215.2,2024-11-13,Wednesday,09:19:00,342.0,20,PE,78600.0,Sell,2024-11-13,Wednesday,09:35:00,427.5,-1710.0,-25.0,2024-11-14,,,Stop Loss Hit
216,2024-11-14,,09:19:00,77749.43,,,,,2024-11-14,,09:47:00,77830.18,-1801.0,,,3176.0,-1801.0,
216.1,2024-11-14,Thursday,09:19:00,328.85,20,CE,77700.0,Sell,2024-11-14,Thursday,09:47:00,328.85,-0.0,-0.0,2024-11-14,,,Stop Loss Hit
216.2,2024-11-14,Thursday,09:19:00,360.25,20,PE,77900.0,Sell,2024-11-14,Thursday,09:42:00,450.3,-1801.0000000000002,-24.99653018736989,2024-11-14,,,Stop Loss Hit
217,2024-11-18,,09:19:00,77596.97,,,,,2024-11-18,,12:28:00,77530.82,-1794.0,,,2184.0,-1794.0,
217.1,2024-11-18,Monday,09:19:00,374.4,20,CE,77900.0,Sell,2024-11-18,Monday,12:28:00,374.4,-0.0,-0.0,2024-11-22,,,Stop Loss Hit
217.2,2024-11-18,Monday,09:19:00,358.85,20,PE,77200.0,Sell,2024-11-18,Monday,09:27:00,448.55,-1793.9999999999998,-24.996516650411028,2024-11-22,,,Stop Loss Hit
218,2024-11-19,,09:19:00,77788.09,,,,,2024-11-19,,14:56:00,77910.43,-1790.0,,,2472.0,-1790.0,
218.1,2024-11-19,Tuesday,09:19:00,358.05,20,CE,77900.0,Sell,2024-11-19,Tuesday,09:25:00,447.55,-1790.0,-24.99650886747661,2024-11-22,,,Stop Loss Hit
218.2,2024-11-19,Tuesday,09:19:00,349.75,20,PE,77700.0,Sell,2024-11-19,Tuesday,14:56:00,349.75,-0.0,-0.0,2024-11-22,,,Stop Loss Hit
219,2024-11-21,,09:19:00,77242.62,,,,,2024-11-21,,15:15:00,77171.81,2386.0,,,3424.0,-351.0,Exit Condition Met For Trade
219.1,2024-11-21,Thursday,09:19:00,360.05,20,CE,77400.0,Sell,2024-11-21,Thursday,15:15:00,148.35,4234.0,58.797389251492845,2024-11-22,,,Exit Condition Met For Trade
219.2,2024-11-21,Thursday,09:19:00,369.6,20,PE,77000.0,Sell,2024-11-21,Thursday,09:41:00,462.0,-1847.9999999999995,-24.999999999999993,2024-11-22,,,Stop Loss Hit
220,2024-11-22,,09:19:00,77333.72,,,,,2024-11-22,,09:40:00,77408.47,-1585.0,,,814.0,-1585.0,
220.1,2024-11-22,Friday,09:19:00,317.05,20,CE,77200.0,Sell,2024-11-22,Friday,09:22:00,396.3,-1585.0,-24.99605740419492,2024-11-22,,,Stop Loss Hit
220.2,2024-11-22,Friday,09:19:00,341.5,20,PE,77500.0,Sell,2024-11-22,Friday,09:40:00,341.5,-0.0,-0.0,2024-11-22,,,Stop Loss Hit
221,2024-11-25,,09:19:00,80345.2,,,,,2024-11-25,,15:15:00,80083.3,1741.0,,,4062.0,-20.0,Exit Condition Met For Trade
221.1,2024-11-25,Monday,09:19:00,347.85,20,CE,81200.0,Sell,2024-11-25,Monday,15:15:00,178.9,3379.0000000000005,48.56978582722437,2024-11-29,,,Exit Condition Met For Trade
221.2,2024-11-25,Monday,09:19:00,327.65,20,PE,79500.0,Sell,2024-11-25,Monday,12:56:00,409.55,-1638.0000000000007,-24.996184953456446,2024-11-29,,,Stop Loss Hit
222,2024-11-26,,09:19:00,80364.57,,,,,2024-11-26,,15:15:00,80050.98,714.0,,,1959.0,-831.0,Exit Condition Met For Trade
222.1,2024-11-26,Tuesday,09:19:00,366.15,20,CE,80600.0,Sell,2024-11-26,Tuesday,15:15:00,241.35,2495.9999999999995,34.084391642769354,2024-11-29,,,Exit Condition Met For Trade
222.2,2024-11-26,Tuesday,09:19:00,356.4,20,PE,79900.0,Sell,2024-11-26,Tuesday,09:59:00,445.5,-1782.0000000000005,-25.000000000000007,2024-11-29,,,Stop Loss Hit
223,2024-11-27,,09:19:00,80019.89,,,,,2024-11-27,,15:15:00,80239.9,1400.0,,,3371.0,-19.0,Exit Condition Met For Trade
223.1,2024-11-27,Wednesday,09:19:00,367.85,20,CE,80200.0,Sell,2024-11-27,Wednesday,12:34:00,459.8,-1838.9999999999998,-24.996601875764572,2024-11-29,,,Stop Loss Hit
223.2,2024-11-27,Wednesday,09:19:00,347.7,20,PE,79900.0,Sell,2024-11-27,Wednesday,15:15:00,185.75,3239.0,46.57750934713833,2024-11-29,,,Exit Condition Met For Trade
